Company_Name,Date,Instruments,Size,Current_Ratings,Outlook,PDF,URL,Is_INC,Date_parsed,Urgency,is_steel,Name_upper,Urgency_final,Tier,Current_Rater,Sector,Source
Windlass Steelcrafts LLP,"March 26, 2025",Long Term Bank Facilities,Rs. 7.92 Cr.,IVR BB+ (Assigned),Stable,https://infomericstorage.blob.core.windows.net/uploads/Pr_Windlass_Steelcraft_26mar25_3868d5937c.pdf,https://www.infomerics.com/pressrelease/windlass-steelcrafts-llp,False,2025-03-26,HIGH,True,WINDLASS STEELCRAFTS LLP,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Sanvijay Alloys and Power Limited (SAPL),"March 26, 2025",Long Term Facilities,Rs. 723.51 Cr. (Enhanced from Rs. 255.77 Cr.),IVR BBB+ (Reaffirmed),Stable,https://infomericstorage.blob.core.windows.net/uploads/pr_sanvijay_alloys_26mar25_d784c8b2c8.pdf,https://www.infomerics.com/pressrelease/sanvijay-alloys-and-power-limited-(sapl),False,2025-03-26,HIGH,True,SANVIJAY ALLOYS AND POWER LIMITED (SAPL),HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Sonar Casting Limited,"March 25, 2025",Long Term Bank Facilities - Term Loan,Rs. 43.04 Cr. (Reduced from Rs.49.30 crore),IVR A- (CE) (Reaffirmed),Stable,https://infomericstorage.blob.core.windows.net/uploads/Pr_Sonar_Casting_25mar25_bdfbfec25a.pdf,https://www.infomerics.com/pressrelease/sonar-casting-limited,False,2025-03-25,HIGH,True,SONAR CASTING LIMITED,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Shreyash Aluminium & Alloys Private Limited,"March 24, 2025",Long Term/ Short Term Bank Facilities,Rs. 25.00 Cr.,IVR BBB-/IVR A3; (Reaffirmed),Stable/-,https://infomericstorage.blob.core.windows.net/uploads/pr_shreyash_aluminium_24mar25_d81c155714.pdf,https://www.infomerics.com/pressrelease/shreyash-aluminium--alloys-private-limited,False,2025-03-24,HIGH,True,SHREYASH ALUMINIUM & ALLOYS PRIVATE LIMITED,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Namo Alloys Private Limited,"March 18, 2025",Long Term Bank Facilities,Rs. 50.00 Cr.,IVR BB (INC)(Downgraded),Negative,https://infomericstorage.blob.core.windows.net/uploads/pr_Namo_Alloys_18mar25_7617572e3a.pdf,https://www.infomerics.com/pressrelease/namo-alloys-private-limited,True,2025-03-18,HIGH,True,NAMO ALLOYS PRIVATE LIMITED,HIGH,ULTRA HOT,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Shreeyam Power And Steel Industries Limited,"March 17, 2025",Long Term Bank Facilities,Rs. 100.00 Cr.,IVR BBB+ (Assigned),Stable,https://infomericstorage.blob.core.windows.net/uploads/pr_shreeyam_power_17mar25_d3ff2c3807.pdf,https://www.infomerics.com/pressrelease/shreeyam-power-and-steel-industries-limited,False,2025-03-17,HIGH,True,SHREEYAM POWER AND STEEL INDUSTRIES LIMITED,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Sova Electrocasting Limited,"March 11, 2025",Long Term Bank Facilities,Rs. 25.00 Cr.,IVR C (Assigned),Stable,https://infomericstorage.blob.core.windows.net/uploads/pr_Sova_Electrocasting_11mar25_50c5819f26.pdf,https://www.infomerics.com/pressrelease/sova-electrocasting-limited,False,2025-03-11,HIGH,True,SOVA ELECTROCASTING LIMITED,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Saru Silver Alloys Private Limited,"March 6, 2025",Short Term Bank Facilities,Rs. 22.00 Cr.,IVR A2 (Upgraded),Nil,https://infomericstorage.blob.core.windows.net/uploads/pr_Saru_Silver_Alloys_6mar25_4fac37aba9.pdf,https://www.infomerics.com/pressrelease/saru-silver-alloys-private-limited,False,2025-03-06,HIGH,True,SARU SILVER ALLOYS PRIVATE LIMITED,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Vakrangee Metal and Minerals Private Limited,"March 4, 2025",Long Term Bank Facilities,Rs. 98.43 Cr.,IVR BBB- (Assigned),Stable,https://infomericstorage.blob.core.windows.net/uploads/pr_vakrangee_metal_4mar25_54852bfc69.pdf,https://www.infomerics.com/pressrelease/vakrangee-metal-and-minerals-private-limited-,False,2025-03-04,HIGH,True,VAKRANGEE METAL AND MINERALS PRIVATE LIMITED,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Animesh Steel and Power Private Limited,"February 28, 2025",Long Term Bank Facilities,Rs. 160.00 Cr.,IVR BBB (Assigned),Stable,https://infomericstorage.blob.core.windows.net/uploads/Pr_Animesh_Steel_28feb25_7e33c3b479.pdf,https://www.infomerics.com/pressrelease/animesh-steel-and-power-private-limited,False,2025-02-28,HIGH,True,ANIMESH STEEL AND POWER PRIVATE LIMITED,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Sanvijay Rolling and Engineering Limited,"February 19, 2025",Long Term Facilities,Rs. 450.00 Cr. (Decreased from Rs. 467.43 Cr.),IVR A- (Reaffirmed),Stable,https://infomericstorage.blob.core.windows.net/uploads/Pr_Sanvijay_Rolling_19feb25_e6fb87bbfd.pdf,https://www.infomerics.com/pressrelease/sanvijay-rolling-and-engineering-limited,False,2025-02-19,HIGH,True,SANVIJAY ROLLING AND ENGINEERING LIMITED,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Nandana Metals and Mining Limited,"February 19, 2025",Long Term Fund-Based Bank Facilities - Proposed,Rs. 25.00 Cr.,IVR BBB- (Assigned),Stable,https://infomericstorage.blob.core.windows.net/uploads/pr_nandana_metals_19feb25_ebef7d9c8c.pdf,https://www.infomerics.com/pressrelease/nandana-metals-and-mining-limited,False,2025-02-19,HIGH,True,NANDANA METALS AND MINING LIMITED,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Gasha Steels Private Limited,"February 18, 2025",Long Term Facilities,Rs. 4.20 Cr.,IVR BBB- (Assigned),Stable,https://infomericstorage.blob.core.windows.net/uploads/pr_gasha_steels_18feb25_1eecda4270.pdf,https://www.infomerics.com/pressrelease/gasha-steels-private-limited,False,2025-02-18,HIGH,True,GASHA STEELS PRIVATE LIMITED,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Rajasthan Metals,"February 18, 2025",Long Term Bank Facilities,Rs. 6.00 Cr.,IVR B+ (INC)(Downgraded),Negative,https://infomericstorage.blob.core.windows.net/uploads/pr_rajasthan_metals_18feb25_b89337d1f1.pdf,https://www.infomerics.com/pressrelease/rajasthan-metals,True,2025-02-18,HIGH,True,RAJASTHAN METALS,HIGH,ULTRA HOT,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Thieh Ingots Private Limited,"February 18, 2025",Long Term Facilities,Rs. 5.13 Cr.,IVR BBB- (Assigned),Stable,https://infomericstorage.blob.core.windows.net/uploads/pr_thieh_ingots_18feb25_93993f9ec5.pdf,https://www.infomerics.com/pressrelease/thieh-ingots-private-limited,False,2025-02-18,HIGH,True,THIEH INGOTS PRIVATE LIMITED,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
National Steel Company,"February 17, 2025",Long Term Bank Facilities,Rs. 30.20 Cr.,IVR B+ (INC)(Downgraded),Negative,https://infomericstorage.blob.core.windows.net/uploads/pr_national_steel_17feb25_e52d93c697.pdf,https://www.infomerics.com/pressrelease/national-steel-company,True,2025-02-17,HIGH,True,NATIONAL STEEL COMPANY,HIGH,ULTRA HOT,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Ghankun Steels Private Limited,"February 14, 2025",Short Term Bank Facilities,Rs. 47.00 Cr.,IVR A2+ (Assigned),Nil,https://infomericstorage.blob.core.windows.net/uploads/Pr_Ghankun_Steels_14feb2025_e072041cc5.pdf,https://www.infomerics.com/pressrelease/ghankun-steels-private-limited,False,2025-02-14,HIGH,True,GHANKUN STEELS PRIVATE LIMITED,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Maruti Ferrous Private Limited,"February 14, 2025",Long Term Bank Facilities,Rs. 38.96 Cr.,IVR A- (Assigned),Stable,https://infomericstorage.blob.core.windows.net/uploads/Pr_Maruti_Ferrous_14feb2025_4ea7556c6f.pdf,https://www.infomerics.com/pressrelease/maruti-ferrous-private-limited,False,2025-02-14,HIGH,True,MARUTI FERROUS PRIVATE LIMITED,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Amex Alloys Private Limited,"February 5, 2025",Long Term Fund Based Facilities,Rs. 27.50 Cr.,IVR BBB- (Assigned),Stable,https://infomericstorage.blob.core.windows.net/uploads/pr_Amex_Alloys_5feb25_bf217d912a.pdf,https://www.infomerics.com/pressrelease/amex-alloys-private-limited,False,2025-02-05,HIGH,True,AMEX ALLOYS PRIVATE LIMITED,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Rashmi Sponge Iron And Power Industries Private Limited,"February 5, 2025",Long Term Bank Facilities,Rs. 59.25 Cr.,IVR BBB+ (Upgraded),Stable,https://infomericstorage.blob.core.windows.net/uploads/Pr_Rashmi_Sponge_5feb25_98e6a21972.pdf,https://www.infomerics.com/pressrelease/rashmi-sponge-iron-and-power-industries-private-limited,False,2025-02-05,HIGH,True,RASHMI SPONGE IRON AND POWER INDUSTRIES PRIVATE LIMITED,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Ramesh Iron & Steel Company India Private Limited,"January 31, 2025",Long Term Bank Facilities,Rs. 106.00 Cr.,IVR B+ (INC)(Downgraded),Negative,https://infomericstorage.blob.core.windows.net/uploads/pr_ramesh_ironsteel_31jan25_c138c964e3.pdf,https://www.infomerics.com/pressrelease/ramesh-iron--steel-company-india-private-limited,True,2025-01-31,HIGH,True,RAMESH IRON & STEEL COMPANY INDIA PRIVATE LIMITED,HIGH,ULTRA HOT,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
GBR Metals Private Limited,"January 30, 2025",Long Term Facilities,Rs. 72.78 Cr. (Enhanced from Rs. 57.00 Crore),IVR BBB- (Reaffirmed),Stable,https://infomericstorage.blob.core.windows.net/uploads/pr_GBR_Metals_30jan25_06fdc9ab76.pdf,https://www.infomerics.com/pressrelease/gbr-metals-private-limited,False,2025-01-30,HIGH,True,GBR METALS PRIVATE LIMITED,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Faridabad Steel Mongers Private Limited,"January 30, 2025",Long Term Bank Facilities,Rs. 80.89 Cr.,IVR BBB (Reaffirmed),Stable,https://infomericstorage.blob.core.windows.net/uploads/pr_faridabad_steel_30jan25_ca2bee41c1.pdf,https://www.infomerics.com/pressrelease/faridabad-steel-mongers-private-limited,False,2025-01-30,HIGH,True,FARIDABAD STEEL MONGERS PRIVATE LIMITED,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
D.M. Metalloys Private Limited,"January 27, 2025",Long Term Bank Facilities- OD against FD,Rs. 0.37 Cr.,IVR BBB- (Assigned),Stable,https://infomericstorage.blob.core.windows.net/uploads/Pr_DM_Metalloys_27jan25_dbb095870e.pdf,https://www.infomerics.com/pressrelease/dm-metalloys-private-limited,False,2025-01-27,HIGH,True,D.M. METALLOYS PRIVATE LIMITED,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Balu Iron & Steel Company,"January 27, 2025",Long Term/ Short Term Bank Facilities,Rs. 0.91 Cr.,IVR B+/IVR A4; (INC)(Downgraded/Reaffirmed),Negative/-,https://infomericstorage.blob.core.windows.net/uploads/pr_Balu_Iron_Steel_27jan25_f9f7501615.pdf,https://www.infomerics.com/pressrelease/balu-iron--steel-company,True,2025-01-27,HIGH,True,BALU IRON & STEEL COMPANY,HIGH,ULTRA HOT,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Metalfab Hightech Private Limited,"January 27, 2025",Long Term Bank Facilities,Rs. 59.61 Cr.,IVR D (INC)(Reaffirmed),Nil,https://infomericstorage.blob.core.windows.net/uploads/pr_metalfab_hightech_27jan25_35de297b68.pdf,https://www.infomerics.com/pressrelease/metalfab-hightech-private-limited,True,2025-01-27,HIGH,True,METALFAB HIGHTECH PRIVATE LIMITED,HIGH,ULTRA HOT,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
MSR Iron and Steel Industries India Private Limited,"January 27, 2025",Long Term Bank Facilities,Rs. 30.00 Cr.,IVR B+ (INC)(Downgraded),Negative,https://infomericstorage.blob.core.windows.net/uploads/pr_MSR_Iron_Steel_27jan25_a9b88bac9c.pdf,https://www.infomerics.com/pressrelease/msr-iron-and-steel-industries-india-private-limited,True,2025-01-27,HIGH,True,MSR IRON AND STEEL INDUSTRIES INDIA PRIVATE LIMITED,HIGH,ULTRA HOT,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Surya Ferrous Alloys Private Limited,"January 21, 2025",Long Term Bank Facilities,Rs. 42.47 Cr.,IVR BBB- (Reaffirmed),Stable,https://infomericstorage.blob.core.windows.net/uploads/pr_Surya_Ferrous_21jan25_5fe115bfde.pdf,https://www.infomerics.com/pressrelease/surya-ferrous-alloys-private-limited,False,2025-01-21,HIGH,True,SURYA FERROUS ALLOYS PRIVATE LIMITED,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Geetai Steels Private Limited,"January 21, 2025",Short Term Bank Facilities,Rs. 30.00 Cr.,IVR A3+ (Assigned),Nil,https://infomericstorage.blob.core.windows.net/uploads/pr_Geetai_Steels_21jan25_665b0090e1.pdf,https://www.infomerics.com/pressrelease/geetai-steels-private-limited,False,2025-01-21,HIGH,True,GEETAI STEELS PRIVATE LIMITED,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Tirupati Steel Enterprises,"January 14, 2025",Long-Term Bank Facilities,Rs. 55.50 Cr.,IVR BBB- (Upgraded),Stable,https://infomericstorage.blob.core.windows.net/uploads/Pr_Tirupati_Steel_14jan25_cec6996d14.pdf,https://www.infomerics.com/pressrelease/tirupati-steel-enterprises,False,2025-01-14,HIGH,True,TIRUPATI STEEL ENTERPRISES,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Sponge Enterprises Private Limited,"January 13, 2025",Short Term Bank Facilities,Rs. 114.80 Cr.,IVR A3 (Upgraded),Nil,https://infomericstorage.blob.core.windows.net/uploads/pr_Sponge_Enterprises_13jan25_65898a2bc3.pdf,https://www.infomerics.com/pressrelease/sponge-enterprises-private-limited,False,2025-01-13,HIGH,True,SPONGE ENTERPRISES PRIVATE LIMITED,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
VMS TMT Limited,"January 10, 2025",Short Term Bank Facilities,Rs. 62.10 Cr. (enhanced from Rs. 3.00 Crore),IVR A3+ (Upgraded),Nil,https://infomericstorage.blob.core.windows.net/uploads/pr_VMS_TMT_10jan25_43c8684831.pdf,https://www.infomerics.com/pressrelease/vms-tmt-limited,False,2025-01-10,HIGH,True,VMS TMT LIMITED,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Inalco Metal Private Limited,"January 8, 2025",Long Term Bank Facilities,Rs. 50.00 Cr.,IVR BBB (Assigned),Stable,https://infomericstorage.blob.core.windows.net/uploads/pr_Inalco_Metal_8jan25_2a926badb0.pdf,https://www.infomerics.com/pressrelease/inalco-metal-private-limited,False,2025-01-08,HIGH,True,INALCO METAL PRIVATE LIMITED,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Global Castings Private Limited,"January 7, 2025",Long Term Bank Facilities,Rs. 2.50 Cr.,IVR BB+ (Upgraded and Withdrawn),Stable,https://infomericstorage.blob.core.windows.net/uploads/pr_Global_Castings_7jan25_218a685807.pdf,https://www.infomerics.com/pressrelease/global-castings-private-limited,False,2025-01-07,HIGH,True,GLOBAL CASTINGS PRIVATE LIMITED,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Jay Bharat Steel Corporation,"January 3, 2025",Short Term Bank Facility,Rs. 85.00 Cr.,IVR A3 (Assigned),Nil,https://infomericstorage.blob.core.windows.net/uploads/pr_Jay_Bharat_Steel_Corporation_3jan25_cad8652db7.pdf,https://www.infomerics.com/pressrelease/jay-bharat-steel-corporation,False,2025-01-03,HIGH,True,JAY BHARAT STEEL CORPORATION,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Zeon Steel Private Limited,"January 3, 2025",Long Term Bank Facilities,Rs. 10.75 Cr.,IVR BBB (Assigned),Stable,https://infomericstorage.blob.core.windows.net/uploads/pr_zeon_3jan25_1ac2cf2bbc.pdf,https://www.infomerics.com/pressrelease/zeon-steel-private-limited,False,2025-01-03,HIGH,True,ZEON STEEL PRIVATE LIMITED,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Sponge Sales India Private Limited,"January 3, 2025",Long Term Bank Facility,Rs. 23.28 Cr. (enhanced from Rs. 20.00 Cr.),IVR BBB- (Upgraded),Stable,https://infomericstorage.blob.core.windows.net/uploads/Pr_Sponge_Sales_03jan25_ada59eceaa.pdf,https://www.infomerics.com/pressrelease/sponge-sales-india-private-limited,False,2025-01-03,HIGH,True,SPONGE SALES INDIA PRIVATE LIMITED,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Paavan Steel Tech Private Limited,"January 1, 2025",Long Term Facilities,Rs. 61.80 Cr.,IVR BBB- (Assigned),Stable,https://infomericstorage.blob.core.windows.net/uploads/Pr_Paavan_Steel_Tech_01jan25_fcf9c67b47.pdf,https://www.infomerics.com/pressrelease/paavan-steel-tech-private-limited-,False,2025-01-01,HIGH,True,PAAVAN STEEL TECH PRIVATE LIMITED,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Rayalaseema Steel Re Rolling Mills Private Limited,"December 31, 2024",Long Term Bank Facilities,Rs. 45.75 Cr.,IVR B+ (INC)(Downgraded),Negative,https://infomericstorage.blob.core.windows.net/uploads/pr_Rayalaseema_Steel_31dec24_231a6f6431.pdf,https://www.infomerics.com/pressrelease/rayalaseema-steel-re-rolling-mills-private-limited,True,2024-12-31,HIGH,True,RAYALASEEMA STEEL RE ROLLING MILLS PRIVATE LIMITED,HIGH,ULTRA HOT,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Saatvik Ferro Limited,"December 27, 2024",Long Term/ Short Term Bank Facility,Rs. 15.00 Cr.,IVR BB+/IVR A4+; (INC)(Downgraded),Negative/-,https://infomericstorage.blob.core.windows.net/uploads/pr_Saatvik_Ferro_27dec24_485e0f67e3.pdf,https://www.infomerics.com/pressrelease/saatvik-ferro-limited,True,2024-12-27,HIGH,True,SAATVIK FERRO LIMITED,HIGH,ULTRA HOT,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Kedsati Iron & Steel Private Limited,"December 6, 2024",Long Term Bank Facilities,-,Withdrawn,Nil,https://infomericstorage.blob.core.windows.net/uploads/Pr_Kedsati_Iron_Steel_6dec24_3239798bd6.pdf,https://www.infomerics.com/pressrelease/kedsati-iron--steel-private-limited,False,2024-12-06,HIGH,True,KEDSATI IRON & STEEL PRIVATE LIMITED,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Hariom Ingots and Power Private Limited,"December 3, 2024",Long Term Bank Facilities,Rs. 26.50 Cr. (enhanced from Rs. 25.61 Cr.),IVR BB+ (Downgraded),Stable,https://infomericstorage.blob.core.windows.net/uploads/pr_Hariom_Ingots_3dec24_f4a372cbfd.pdf,https://www.infomerics.com/pressrelease/hariom-ingots-and-power-private-limited,False,2024-12-03,HIGH,True,HARIOM INGOTS AND POWER PRIVATE LIMITED,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Matsyodari Steel And Alloy Private Limited,"October 3, 2024",Short Term Facilities - Bank Guarantee,Rs. 5.00 Cr.,IVR A3 (Reaffirmed & Withdrawn),Nil,https://infomericstorage.blob.core.windows.net/uploads/pr_Matsyodari_Steel_3oct24_b2dff0c3e8.pdf,https://www.infomerics.com/pressrelease/matsyodari-steel-and-alloy-private-limited,False,2024-10-03,HIGH,True,MATSYODARI STEEL AND ALLOY PRIVATE LIMITED,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Kashmir Steel Rolling Mills,"August 16, 2024",Long Term Bank Facilities,Rs. 74.64 Cr.,IVR BBB- (Assigned),Stable,https://infomericstorage.blob.core.windows.net/uploads/pr_Kashmir_Steel_Rolling_Mills_16aug24_bd6820e442.pdf,https://www.infomerics.com/pressrelease/kashmir-steel-rolling-mills,False,2024-08-16,HIGH,True,KASHMIR STEEL ROLLING MILLS,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Shabro Metallics Private Limited,"August 2, 2024",Long Term Bank Facilities,Rs. 8.00 Cr.,IVR BBB- (Reaffirmed and Withdrawn),Stable,https://infomericstorage.blob.core.windows.net/uploads/pr_Shabro_Metallics_2aug2024_19d3a02184.pdf,https://www.infomerics.com/pressrelease/shabro-metallics-private-limited,False,2024-08-02,HIGH,True,SHABRO METALLICS PRIVATE LIMITED,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Srivatsav Urban Estates & Developers Private Limited (Erstwhile M G M Castings Private Limited),"June 10, 2024",Long Term Bank Facilities,--,,Nil,https://infomericstorage.blob.core.windows.net/uploads/PR_Srivatsav_UED_10june24_7b369476fa.pdf,https://www.infomerics.com/pressrelease/srivatsav-urban-estates--developers-private-limited-erstwhile-m-g-m-castings-private-limited,False,2024-06-10,HIGH,True,SRIVATSAV URBAN ESTATES & DEVELOPERS PRIVATE LIMITED (ERSTWHILE M G M CASTINGS PRIVATE LIMITED),HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Aarti Sponge and Power Limited,"April 5, 2024",Short Term Bank Facilities,Rs. 40.50 Cr.,IVR A2 (Upgraded)(Withdrawn),Nil,https://infomericstorage.blob.core.windows.net/uploads/pr_Aarti_Sponge_5apr24_a74df193eb.pdf,https://www.infomerics.com/pressrelease/aarti-sponge-and-power-limited,False,2024-04-05,HIGH,True,AARTI SPONGE AND POWER LIMITED,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Giriraj Iron Limited,"February 16, 2024",Long Term Fund based facilities Cash Credit,0.00 (Previously Rs.15.00 Cr.),Withdrawn,Nil,https://infomericstorage.blob.core.windows.net/uploads/pr_Giriraj_Iron_16feb24_d0952f10b4.pdf,https://www.infomerics.com/pressrelease/giriraj-iron-limited-,False,2024-02-16,HIGH,True,GIRIRAJ IRON LIMITED,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
AIC Iron Industries Private Limited,"October 16, 2023",Short Term Bank Facilities,Rs. 11.75 Cr.,IVR A2+ (Reaffirmed and Withdrawn),Nil,https://infomericstorage.blob.core.windows.net/uploads/pr_AIC_Iron_16oct23_8aef453db4.pdf,https://www.infomerics.com/pressrelease/aic-iron-industries-private-limited,False,2023-10-16,HIGH,True,AIC IRON INDUSTRIES PRIVATE LIMITED,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Shivalik Power & Steel Private Limited,"September 28, 2023",Long Term Bank Facilities,-,Withdrawn,Nil,https://infomericstorage.blob.core.windows.net/uploads/pr_Shivalik_Power_28sep23_89409381c1.pdf,https://www.infomerics.com/pressrelease/shivalik-power-steel-private-limited,False,2023-09-28,HIGH,True,SHIVALIK POWER & STEEL PRIVATE LIMITED,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
RKSK Steel India Private Limited,"August 9, 2023",Long Term Bank Facilities,-,Withdrawn,Nil,https://infomericstorage.blob.core.windows.net/uploads/pr_RKSK_Steel_9aug23_32e09eee64.pdf,https://www.infomerics.com/pressrelease/rksk-steel-india-private-limited,False,2023-08-09,HIGH,True,RKSK STEEL INDIA PRIVATE LIMITED,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
SKA Steel & Power Private Limited,"May 30, 2023",Long Term Bank Facilities,Rs. 68.00 Cr.,IVR B+ (INC)(Reaffirmed & Withdrawn),Negative,https://infomericstorage.blob.core.windows.net/uploads/pr_SKA_Steel_30may23_a1cb1c2402.pdf,https://www.infomerics.com/pressrelease/ska-steel-power-private-limited,True,2023-05-30,HIGH,True,SKA STEEL & POWER PRIVATE LIMITED,HIGH,ULTRA HOT,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Rama Power and Steel Private Limited,"April 27, 2023",Long Term Bank Facilities,Rs. 20.00 Cr.,Withdrawn,Nil,https://infomericstorage.blob.core.windows.net/uploads/pr_Rama_Power_27apr23_a81ee95304.pdf,https://www.infomerics.com/pressrelease/rama-power-and-steel-private-limited,False,2023-04-27,HIGH,True,RAMA POWER AND STEEL PRIVATE LIMITED,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Mili Steels Private Limited (MSPL),"February 7, 2023",Long Term Bank Facilities,Rs. 20.58 Cr.,IVR BB- (Reaffirmed and Withdrawn),Stable,https://infomericstorage.blob.core.windows.net/uploads/pr_Mili_Steels_7feb23_11270b7c08.pdf,https://www.infomerics.com/pressrelease/mili-steels-private-limited-(mspl),False,2023-02-07,HIGH,True,MILI STEELS PRIVATE LIMITED (MSPL),HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
VRKP Steel Industries Private Limited,"January 25, 2023",Long Term Bank Facilities,-,Withdrawn,Nil,https://infomericstorage.blob.core.windows.net/uploads/pr_VRKP_Steel_25jan23_f5bab81065.pdf,https://www.infomerics.com/pressrelease/vrkp-steel-industries-private-limited,False,2023-01-25,HIGH,True,VRKP STEEL INDUSTRIES PRIVATE LIMITED,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Rebanta Steels Private Limited,"November 18, 2022",Bank Facilities,Rs. 40.00 Cr.,IVR BB- (INC)(Withdrawn),Nil,https://infomericstorage.blob.core.windows.net/uploads/pr_Rebanta_Steels_18nov22_d65c4ad196.pdf,https://www.infomerics.com/pressrelease/rebanta-steels-private-limited,True,2022-11-18,HIGH,True,REBANTA STEELS PRIVATE LIMITED,HIGH,ULTRA HOT,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
Eloquent Steels Private Limited,"July 27, 2022",Short term Bank Facilities,Rs. 25.00 Cr.,IVR A4(CE) Under Issuer Not Cooperating Category (Reaffirmed and Withdrawn),Nil,https://infomericstorage.blob.core.windows.net/uploads/pr_Eloquent_Steels_27july22_39fce097f0.pdf,https://www.infomerics.com/pressrelease/eloquent-steels-private-limited,False,2022-07-27,HIGH,True,ELOQUENT STEELS PRIVATE LIMITED,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
New Laxmi Steel and Power Private Limited,"July 18, 2022",Long Term Bank Facilities,Rs. 56.49 Cr.,IVR BBB- (Reaffirmed & Withdrawn),Stable,https://infomericstorage.blob.core.windows.net/uploads/pr_New_Laxmi_Steel_july22_3bdac24f9f.pdf,https://www.infomerics.com/pressrelease/new-laxmi-steel-and-power-private-limited,False,2022-07-18,HIGH,True,NEW LAXMI STEEL AND POWER PRIVATE LIMITED,HIGH,ACTIVE,Infomerics,Steel & Metals,Infomerics-Only (not in D365)
